[0.0060470752323418132, 0.50604707523234183, 1.0060470752323418, 0.80680014100454311]
[0.27059646601424481, 0.77059646601424459, 1.2705964660142448, 0.97332798939516674]
[0.41908509718885212, 0.91908509718885223, 1.4190850971888525, 1.1254357790183422]
[0.5149904734012879, 1.0149904734012878, 1.5149904734012876, 1.2127616948132161]
[0.61161254412733435, 1.1116125441273348, 1.6116125441273343, 1.3085731693679796]
[0.80771774126127738, 1.3077177412612773, 1.8077177412612777, 1.5765249220396704]
[0.8443370030621028, 1.3443370030621029, 1.8443370030621022, 1.5951243164635727]
[0.92712461773275534, 1.4271246177327557, 1.9271246177327555, 1.656087709118746]
[0.9776265419184218, 1.4776265419184214, 1.9776265419184216, 1.6852860396446891]
[1.0507139766323046, 1.5507139766323046, 2.0507139766323048, 1.7492324154921639]
[1.1266191732353095, 1.6266191732353097, 2.1266191732353095, 1.8202426007276225]
[1.1240844662494502, 1.62408446624945, 2.1240844662494496, 1.8033387467532811]
[1.2178168000699428, 1.7178168000699428, 2.2178168000699423, 1.8960872382665606]
[1.2555153985507663, 1.7555153985507659, 2.2555153985507665, 1.9229856306725084]
[1.3085238196716569, 1.8085238196716567, 2.308523819671656, 1.9793649919597609]
[1.370125473222602, 1.8701254732226014, 2.3701254732226023, 2.045915365830854]
[1.4577714527306287, 1.9577714527306287, 2.4577714527306291, 2.128452097952104]
[1.476249314792792, 1.9762493147927922, 2.4762493147927933, 2.1421255664098582]
[1.556590728997048, 2.056590728997048, 2.5565907289970484, 2.2192805094940597]
[1.5445518169558572, 2.0445518169558574, 2.544551816955857, 2.194094847005283]
